@relation Data_Picidae_2010_clustering

@attribute LATITUDE numeric
@attribute LONGITUDE numeric
@attribute AOU numeric
@attribute SPECIESTOTAL numeric

@data
39.124,-120.76,4130,8
38.804,-123.585,3930,2
38.804,-123.585,4070,11
38.804,-123.585,4130,5
35.474,-115.703,3960,1
35.474,-115.703,4130,3
36.632,-119.305,3970,8
36.632,-119.305,4070,50
36.632,-119.305,4130,3
33.399,-116.801,3970,3
32.904,-116.233,3960,2
40.528,-124.164,3930,1
40.528,-124.164,3940,1
40.528,-124.164,4130,2
38.045,-122.867,3930,5
38.045,-122.867,3940,4
38.045,-122.867,3970,1
38.045,-122.867,4030,1
38.045,-122.867,4050,1
38.045,-122.867,4070,16
38.045,-122.867,4130,3
38.775,-119.824,3930,1
38.775,-119.824,4030,3
38.775,-119.824,4130,6
37.985,-122.591,3930,2
37.985,-122.591,3970,1
37.985,-122.591,4050,1
37.985,-122.591,4070,13
37.985,-122.591,4130,8
39.785,-120.633,3930,13
39.785,-120.633,3990,2
39.785,-120.633,4000,2
39.785,-120.633,4030,1
39.785,-120.633,4050,3
39.785,-120.633,4130,5
39.994,-121.704,3940,1
39.994,-121.704,3970,14
39.994,-121.704,4070,18
39.994,-121.704,4130,2
39.763,-122.239,3970,3
39.763,-122.239,4130,1
34.258,-118.105,4070,6
38.72,-121.036,3940,1
38.72,-121.036,3970,12
38.72,-121.036,4070,45
38.72,-121.036,4130,4
33.199,-116.786,3970,1
33.199,-116.786,4070,9
38.556,-120.291,3930,7
38.556,-120.291,3990,8
38.556,-120.291,4030,2
38.556,-120.291,4050,1
38.556,-120.291,4130,8
40.516,-122.382,3970,10
40.516,-122.382,4070,58
40.516,-122.382,4130,9
38.175,-119.194,4130,6
32.882,-114.473,3960,1
32.882,-114.473,4110,10
36.466,-118.655,3920,2
36.466,-118.655,3930,2
36.466,-118.655,3940,1
36.466,-118.655,3970,2
36.466,-118.655,3990,1
36.466,-118.655,4050,1
36.466,-118.655,4070,35
36.466,-118.655,4130,3
34.738,-119.045,3930,1
34.738,-119.045,3970,1
34.738,-119.045,3990,1
34.738,-119.045,4130,1
34.521,-117.941,3960,2
34.521,-117.941,3970,1
36.453,-121.696,3930,1
36.453,-121.696,3940,3
36.453,-121.696,3970,22
36.453,-121.696,4070,42
36.453,-121.696,4130,3
36.819,-118.909,3940,1
36.819,-118.909,3990,1
36.819,-118.909,4070,5
36.819,-118.909,4130,1
35.549,-118.207,3930,2
35.549,-118.207,3960,2
35.549,-118.207,3970,6
35.549,-118.207,3990,4
35.549,-118.207,4070,9
35.549,-118.207,4130,6
33.648,-117.41,3970,9
33.648,-117.41,4070,16
33.648,-117.41,4130,10
41.235,-120.337,3930,1
41.235,-120.337,4130,6
35.318,-120.508,4070,62
35.318,-120.508,4130,1
34.834,-119.33,3970,2
34.834,-119.33,4070,8
34.834,-119.33,4130,1
39.498,-121.609,3970,12
39.498,-121.609,4130,24
39.566,-123.398,3940,1
39.566,-123.398,4050,2
39.566,-123.398,4070,12
39.566,-123.398,4130,5
39.615,-120.426,3990,2
39.615,-120.426,4130,1
37.514,-121.16,3940,1
37.514,-121.16,3970,1
37.747,-119.804,3930,3
37.747,-119.804,4070,11
37.747,-119.804,4130,4
38.769,-120.925,3970,10
38.769,-120.925,4070,56
41.733,-120.375,3930,1
41.733,-120.375,4130,2
40.336,-121.916,3930,2
40.336,-121.916,3970,2
40.336,-121.916,4070,51
40.336,-121.916,4130,15
40.659,-123.034,3930,4
40.659,-123.034,3970,1
40.659,-123.034,4030,1
40.659,-123.034,4130,4
41.4,-122.05,4030,1
41.4,-122.05,4080,1
41.4,-122.05,4130,13
41.822,-122.011,3930,1
41.822,-122.011,3940,1
41.822,-122.011,3990,1
41.822,-122.011,4030,7
41.822,-122.011,4070,2
41.822,-122.011,4080,1
41.822,-122.011,4130,30
37.818,-122.146,3920,1
37.818,-122.146,3970,16
37.818,-122.146,4070,6
37.818,-122.146,4130,2
39.688,-123.485,4030,1
39.688,-123.485,4050,2
39.688,-123.485,4070,1
39.688,-123.485,4130,4
40.202,-120.624,3930,4
40.202,-120.624,3940,1
40.202,-120.624,3990,1
40.202,-120.624,4030,2
40.202,-120.624,4050,1
40.202,-120.624,4130,2
40.173,-123.604,3930,2
40.173,-123.604,3940,1
40.173,-123.604,4050,1
40.173,-123.604,4070,14
40.173,-123.604,4130,5
40.028,-122.639,3970,9
40.028,-122.639,4070,51
40.028,-122.639,4130,3
37.983,-120.645,3970,8
37.983,-120.645,4070,36
37.983,-120.645,4123,1
37.252,-121.677,3930,1
37.252,-121.677,3940,1
37.252,-121.677,3970,9
37.252,-121.677,4070,15
37.252,-121.677,4130,2
38.769,-120.447,3930,3
38.769,-120.447,3990,7
38.769,-120.447,4030,2
38.769,-120.447,4040,1
38.769,-120.447,4050,1
38.769,-120.447,4130,14
38.55,-122.719,3940,1
38.55,-122.719,3970,9
41.74,-122.633,4130,2
41.253,-121.824,3930,7
41.253,-121.824,3990,3
41.253,-121.824,4030,7
41.253,-121.824,4130,6
37.212,-122.157,3930,9
37.212,-122.157,3940,1
37.212,-122.157,3970,2
37.212,-122.157,4050,18
37.212,-122.157,4070,25
37.212,-122.157,4130,1
38.341,-123.048,3930,1
38.341,-123.048,4070,7
38.341,-123.048,4130,5
37.416,-118.004,3930,1
37.416,-118.004,4130,4
32.924,-116.48,3930,2
32.924,-116.48,3970,2
32.924,-116.48,4070,25
32.924,-116.48,4130,3
36.75,-121.158,3930,3
36.75,-121.158,3940,2
36.75,-121.158,3970,26
36.75,-121.158,4070,20
36.75,-121.158,4130,4
38.38,-122.511,3930,2
38.38,-122.511,3970,6
38.38,-122.511,4070,21
38.38,-122.511,4130,4
33.501,-116.798,3930,3
33.501,-116.798,3970,1
33.501,-116.798,4070,10
33.501,-116.798,4130,3
37.256,-119.161,3990,10
37.256,-119.161,4030,2
37.256,-119.161,4070,10
37.256,-119.161,4130,7
40.18,-122.86,3940,1
40.18,-122.86,3970,3
40.18,-122.86,4070,22
40.18,-122.86,4130,4
40.04,-120.996,3930,5
40.04,-120.996,4030,1
40.04,-120.996,4050,1
40.04,-120.996,4130,4
40.962,-121.579,3930,3
40.962,-121.579,4070,8
40.962,-121.579,4080,5
40.962,-121.579,4130,17
40.803,-123.483,3930,1
40.803,-123.483,3940,1
40.803,-123.483,4070,9
40.803,-123.483,4130,4
39.949,-121.038,3930,1
39.949,-121.038,3990,1
39.949,-121.038,4030,2
39.949,-121.038,4130,2
40.717,-122.636,3930,1
40.717,-122.636,3970,1
40.717,-122.636,3990,1
40.717,-122.636,4050,5
40.717,-122.636,4070,9
40.717,-122.636,4130,9
41.053,-120.475,4030,1
41.053,-120.475,4130,3
40.439,-120.836,3930,5
40.439,-120.836,3990,1
40.439,-120.836,4030,9
40.439,-120.836,4130,5
41.671,-121.257,3930,4
41.671,-121.257,3990,3
41.671,-121.257,4030,1
41.671,-121.257,4040,4
41.671,-121.257,4130,4
38.354,-120.68,3940,3
38.354,-120.68,4070,49
35.891,-118.85,3970,2
35.891,-118.85,4070,69
35.891,-118.85,4130,7
41.87,-120.501,3930,11
41.87,-120.501,4030,2
41.609,-121.05,3940,2
41.609,-121.05,3990,2
41.609,-121.05,4040,3
41.609,-121.05,4050,2
41.609,-121.05,4130,7
37.165,-122.228,3930,11
37.165,-122.228,3940,2
37.165,-122.228,4030,1
37.165,-122.228,4050,14
37.165,-122.228,4070,24
37.165,-122.228,4130,3
38.123,-121.525,3970,2
38.123,-121.525,4130,2
41.534,-121.584,3930,9
41.534,-121.584,4030,6
41.534,-121.584,4040,1
41.534,-121.584,4130,3
38.17,-120.038,3990,2
38.17,-120.038,4070,2
38.17,-120.038,4130,3
40.154,-120.545,3930,5
40.154,-120.545,3990,3
40.154,-120.545,4030,4
40.154,-120.545,4040,1
40.154,-120.545,4130,6
38.8,-120.724,3920,2
38.8,-120.724,3930,1
38.8,-120.724,4130,3
37.462,-119.794,3930,1
37.462,-119.794,3970,1
37.462,-119.794,3990,2
37.462,-119.794,4050,1
37.462,-119.794,4070,30
37.462,-119.794,4130,3
39.019,-120.826,3930,2
39.019,-120.826,3940,1
39.019,-120.826,4030,3
39.019,-120.826,4070,11
39.019,-120.826,4130,4
40.49,-123.073,3930,2
40.49,-123.073,3940,2
40.49,-123.073,3990,3
40.49,-123.073,4050,2
37.665,-121.733,3920,1
37.665,-121.733,3970,4
37.665,-121.733,4070,1
41.902,-122.563,3940,1
41.902,-122.563,4030,1
41.902,-122.563,4070,63
41.902,-122.563,4080,16
41.902,-122.563,4130,18
40.888,-123.605,3930,1
40.888,-123.605,3940,1
40.888,-123.605,4030,1
40.888,-123.605,4050,1
40.888,-123.605,4070,4
40.888,-123.605,4130,8
37.71,-120.197,3930,1
37.71,-120.197,3940,1
37.71,-120.197,3990,1
37.71,-120.197,4070,43
37.71,-120.197,4130,4
41.082,-123.082,3940,3
41.082,-123.082,4030,5
41.082,-123.082,4130,10
38.74,-120.573,3920,5
38.74,-120.573,3930,3
38.74,-120.573,3990,6
38.74,-120.573,4022,1
38.74,-120.573,4050,1
38.74,-120.573,4130,3
36.011,-118.121,3920,4
36.011,-118.121,3930,1
36.011,-118.121,3990,7
36.011,-118.121,4030,1
36.011,-118.121,4040,6
36.011,-118.121,4130,1
39.664,-107.123,4021,2
39.664,-107.123,4130,4
38.74,-108.624,3930,2
38.74,-108.624,3940,4
38.74,-108.624,4021,8
38.74,-108.624,4040,2
38.74,-108.624,4080,3
38.74,-108.624,4130,14
40.88,-106.459,4130,2
39.08,-105.416,4130,4
37.215,-107.792,4080,1
37.215,-107.792,4130,2
38.306,-107.963,4021,3
38.306,-107.963,4130,6
40.138,-107.97,4021,1
40.138,-107.97,4130,5
40.872,-105.908,3930,10
40.872,-105.908,4010,1
40.872,-105.908,4021,5
40.872,-105.908,4130,10
39.544,-106.221,3930,2
39.544,-106.221,4021,2
39.544,-106.221,4130,3
38.592,-106.917,4021,2
38.592,-106.917,4130,7
40.065,-108.415,4130,6
38.514,-106.755,3930,1
38.514,-106.755,3940,1
38.514,-106.755,4021,1
38.514,-106.755,4130,7
39.831,-102.633,4120,2
38.695,-108.139,3930,2
38.695,-108.139,4130,1
33.925,-115.927,3960,6
41.521,-122.52,3930,3
41.521,-122.52,4070,10
41.521,-122.52,4080,1
41.521,-122.52,4130,10
39.4,-108.812,4021,1
39.4,-108.812,4130,7
39.244,-106.761,4130,2
40.153,-106.875,4021,1
40.153,-106.875,4130,3
39.966,-107.648,4130,7
39.221,-105.279,3930,4
39.221,-105.279,4021,1
39.221,-105.279,4130,2
39.38,-104.369,4130,6
41.262,-124.097,3930,3
41.262,-124.097,3940,5
41.262,-124.097,4050,1
40.509,-105.039,4130,3
40.052,-107.874,3930,1
40.052,-107.874,4130,4
37.233,-107.184,3930,3
37.233,-107.184,4021,3
37.233,-107.184,4080,1
37.233,-107.184,4130,4
39.724,-104.377,3940,1
39.724,-104.377,4130,2
38.747,-106.431,4021,1
40.278,-108.56,4130,7
40.863,-104.639,4130,2
39.08,-107.368,4021,1
39.08,-107.368,4130,6
38.644,-105.779,3940,1
38.644,-105.779,4040,2
38.644,-105.779,4130,8
37.52,-103.111,3960,1
40.675,-106.933,4021,1
40.675,-106.933,4130,4
37.78,-108.089,3930,5
37.78,-108.089,4021,1
37.78,-108.089,4040,2
37.78,-108.089,4080,1
37.78,-108.089,4130,2
39.443,-108.955,4021,1
39.443,-108.955,4130,2
37.84,-108.761,3930,1
37.84,-108.761,4021,2
37.84,-108.761,4130,7
40.204,-108.754,3930,1
40.204,-108.754,4130,4
38.367,-105.229,4130,12
40.668,-107.862,4130,1
40.349,-103.8,4060,1
40.349,-103.8,4123,1
38.448,-106.107,4040,1
38.448,-106.107,4130,3
40.569,-105.428,4021,1
40.569,-105.428,4130,4
40.21,-107.033,4021,5
40.21,-107.033,4130,1
39.513,-108.462,4130,3
39.052,-108.576,4130,2
37.633,-106.425,4130,2
40.76,-105.472,3930,6
40.76,-105.472,4010,5
40.76,-105.472,4021,7
40.76,-105.472,4130,14
38.839,-107.603,4130,1
38.511,-106.554,4021,2
38.511,-106.554,4130,5
37.779,-107.004,4010,1
37.779,-107.004,4130,6
40.133,-106.491,3930,1
40.133,-106.491,4010,4
40.133,-106.491,4130,1
37.791,-108.02,4021,3
37.791,-108.02,4130,4
37.181,-105.746,4130,1
39.647,-107.617,3930,1
39.647,-107.617,3940,1
39.647,-107.617,4010,1
39.647,-107.617,4021,2
39.647,-107.617,4130,6
39.667,-105.85,4021,1
39.667,-105.85,4022,2
39.667,-105.85,4130,5
40.857,-104.542,4060,1
41.539,-73.501,3930,4
41.539,-73.501,3940,8
41.539,-73.501,4020,28
41.539,-73.501,4090,1
41.539,-73.501,4120,1
41.336,-73.531,3940,10
41.336,-73.531,4020,3
41.336,-73.531,4050,2
41.336,-73.531,4090,7
41.336,-73.531,4120,7
41.052,-73.617,3930,1
41.052,-73.617,3940,15
41.052,-73.617,4090,5
41.052,-73.617,4120,5
39.5,-75.686,3930,3
39.5,-75.686,3940,6
39.5,-75.686,4090,16
39.5,-75.686,4120,1
41.252,-73.247,3940,4
41.252,-73.247,4020,1
41.252,-73.247,4120,3
41.549,-73.217,3930,1
41.549,-73.217,3940,6
41.549,-73.217,4020,4
41.549,-73.217,4090,2
41.549,-73.217,4120,2
41.565,-72.591,3940,8
41.565,-72.591,4050,1
41.565,-72.591,4090,12
41.565,-72.591,4120,1
41.583,-72.851,3940,20
41.583,-72.851,4090,10
41.583,-72.851,4120,4
41.881,-72.956,4020,1
41.881,-72.956,4090,1
41.881,-72.956,4120,1
41.749,-73.35,3930,3
41.749,-73.35,3940,7
41.749,-73.35,4020,17
41.749,-73.35,4050,1
41.749,-73.35,4090,2
41.749,-73.35,4120,4
41.738,-72.927,3930,1
41.738,-72.927,3940,7
41.738,-72.927,4020,5
41.738,-72.927,4050,1
41.738,-72.927,4090,3
37.27,-108.482,3930,1
37.27,-108.482,4130,1
37.443,-108.474,3940,1
37.443,-108.474,4021,2
37.443,-108.474,4040,3
37.443,-108.474,4130,4
37.941,-105.232,3930,3
37.941,-105.232,4021,1
37.941,-105.232,4080,2
37.941,-105.232,4130,4
38.27,-108.537,4080,1
38.27,-108.537,4130,5
38.054,-106.865,3930,1
38.054,-106.865,4021,1
38.054,-106.865,4130,12
39.824,-105.524,4021,2
39.824,-105.524,4130,6
40.18,-106.008,3930,2
40.18,-106.008,4010,1
40.18,-106.008,4040,2
40.18,-106.008,4130,1
37.943,-107.822,4021,2
37.943,-107.822,4130,2
39.685,-105.372,3930,3
39.685,-105.372,4010,2
39.685,-105.372,4021,1
39.685,-105.372,4130,1
41.418,-72.153,3930,1
41.418,-72.153,3940,3
41.418,-72.153,4090,4
41.418,-72.153,4120,2
39.758,-107.692,4130,5
38.064,-104.419,4060,5
38.064,-104.419,4130,18
41.336,-71.964,3940,2
41.336,-71.964,4090,2
41.336,-71.964,4120,1
41.703,-72.516,3940,3
41.703,-72.516,4050,1
41.703,-72.516,4090,4
38.15,-105.514,4130,4
39,-104.738,3930,7
39,-104.738,4130,12
38.174,-107.742,3930,1
38.174,-107.742,4130,2
37.839,-106.256,4021,7
37.839,-106.256,4130,5
39.813,-104.799,4130,1
39.131,-106.179,4130,8
30.273,-83.857,3940,1
30.273,-83.857,4050,5
30.273,-83.857,4060,1
30.273,-83.857,4090,15
30.595,-84.041,3940,5
30.595,-84.041,4050,1
30.595,-84.041,4060,7
30.595,-84.041,4090,25
29.669,-83.378,3940,2
29.669,-83.378,4050,2
29.669,-83.378,4090,13
29.988,-84.976,3940,2
29.988,-84.976,3950,2
29.988,-84.976,4050,2
29.988,-84.976,4090,13
30.503,-82.734,3940,3
30.503,-82.734,4050,7
30.503,-82.734,4060,1
30.503,-82.734,4090,22
30.529,-85.133,3940,5
30.529,-85.133,4050,7
30.529,-85.133,4060,9
30.529,-85.133,4090,54
30.529,-85.133,4120,3
29.782,-85.3,3940,6
29.782,-85.3,4050,3
29.782,-85.3,4060,9
29.782,-85.3,4090,92
29.782,-85.3,4120,1
30.337,-85.287,3940,9
30.337,-85.287,4050,5
30.337,-85.287,4060,2
30.337,-85.287,4090,46
30.337,-85.287,4120,4
27.444,-82.119,3940,6
27.444,-82.119,4050,4
27.444,-82.119,4090,21
29.89,-81.344,3940,2
29.89,-81.344,4050,1
29.89,-81.344,4090,11
30.72,-81.906,3940,1
30.72,-81.906,4050,2
30.72,-81.906,4060,3
30.72,-81.906,4090,13
30.72,-81.906,4120,1
29.192,-82.395,3940,3
29.192,-82.395,4050,1
29.192,-82.395,4060,15
29.192,-82.395,4090,14
29.192,-82.395,4120,2
39.029,-75.465,3930,1
39.029,-75.465,3940,2
39.029,-75.465,4090,11
30.519,-86.481,3940,2
30.519,-86.481,3950,1
30.929,-87.408,3940,11
30.929,-87.408,4050,5
30.929,-87.408,4060,19
30.929,-87.408,4090,62
30.929,-87.408,4120,4
30.376,-86.276,3940,1
30.376,-86.276,4090,1
39.371,-75.639,4050,1
39.371,-75.639,4090,3
39.371,-75.639,4120,4
38.748,-75.29,4050,2
38.748,-75.29,4090,7
38.748,-75.29,4120,2
38.959,-75.537,3930,2
38.959,-75.537,3940,3
38.959,-75.537,4050,1
38.959,-75.537,4090,9
38.959,-75.537,4120,3
39.752,-75.587,3940,4
39.752,-75.587,4050,1
39.752,-75.587,4090,5
38.732,-75.464,4050,1
38.732,-75.464,4090,1
38.732,-75.464,4120,1
30.519,-83.216,3940,6
30.519,-83.216,4050,8
30.519,-83.216,4090,30
30.718,-86.116,4050,1
30.718,-86.116,4090,17
30.293,-83.668,3940,1
30.293,-83.668,4050,7
30.293,-83.668,4090,17
29.408,-81.198,4050,2
29.408,-81.198,4090,16
29.408,-81.198,4120,4
28.647,-82.172,3940,2
28.647,-82.172,4050,4
28.647,-82.172,4060,2
28.647,-82.172,4090,17
28.323,-81.337,4090,8
27.236,-80.547,4090,3
30.95,-85.742,3940,12
30.95,-85.742,4050,3
30.95,-85.742,4060,7
30.95,-85.742,4090,62
30.95,-85.742,4120,2
30.721,-86.786,3940,10
30.721,-86.786,3950,2
30.721,-86.786,4050,8
30.721,-86.786,4060,37
30.721,-86.786,4090,33
30.721,-86.786,4120,3
28.69,-81.547,3940,5
28.69,-81.547,4090,17
29.536,-81.877,3940,2
29.536,-81.877,4090,27
29.536,-81.877,4120,2
30.534,-85.243,3940,3
30.534,-85.243,4050,5
30.534,-85.243,4060,1
30.534,-85.243,4090,24
27.761,-81.454,3940,1
27.761,-81.454,4050,5
27.761,-81.454,4090,19
30.388,-84.664,4050,4
30.388,-84.664,4060,3
30.388,-84.664,4090,20
29.947,-84.341,3940,3
29.947,-84.341,3950,2
29.947,-84.341,4060,3
29.947,-84.341,4090,16
28.101,-80.898,3940,2
28.101,-80.898,4050,5
28.101,-80.898,4090,16
28.572,-81.982,3940,7
28.572,-81.982,4090,24
27.323,-81.419,4090,14
28.748,-80.871,4050,3
28.748,-80.871,4090,14
28.748,-80.871,4120,1
27.963,-80.967,3940,2
27.963,-80.967,4050,3
27.963,-80.967,4090,8
26.294,-81.449,3940,5
26.294,-81.449,4050,2
26.294,-81.449,4090,17
26.294,-81.449,4120,2
27.661,-82.146,3940,3
27.661,-82.146,4050,7
27.661,-82.146,4060,2
27.661,-82.146,4090,18
28.327,-82.302,3940,2
28.327,-82.302,4050,2
28.327,-82.302,4090,10
28.327,-82.302,4120,2
26.966,-80.385,3940,1
26.966,-80.385,4050,2
26.966,-80.385,4090,15
29.897,-81.834,3940,1
29.897,-81.834,4050,1
29.897,-81.834,4090,6
28.179,-81.861,3940,4
28.179,-81.861,4090,12
30.253,-82.162,3940,4
30.253,-82.162,4050,3
30.253,-82.162,4090,11
30.253,-82.162,4120,1
25.751,-80.968,3940,4
25.751,-80.968,4050,3
25.751,-80.968,4090,39
25.751,-80.968,4120,3
29.68,-85.215,3940,5
29.68,-85.215,4090,79
29.68,-85.215,4120,4
29.68,-85.215,3940,10
29.68,-85.215,4050,2
29.68,-85.215,4090,102
29.68,-85.215,4120,5
26.335,-80.54,4090,2
30.82,-84.523,3940,2
30.82,-84.523,4050,6
30.82,-84.523,4060,6
30.82,-84.523,4090,34
30.873,-81.576,3940,2
30.873,-81.576,4050,4
30.873,-81.576,4090,8
26.995,-81.959,3940,1
26.995,-81.959,4050,2
26.995,-81.959,4090,29
26.995,-81.959,4120,1
30.426,-86.756,3940,2
30.426,-86.756,3950,2
30.426,-86.756,4050,2
30.426,-86.756,4060,15
30.426,-86.756,4090,21
30.426,-86.756,4120,4
28.569,-80.997,3940,5
28.569,-80.997,4050,13
28.569,-80.997,4090,17
28.679,-82.566,3920,2
28.679,-82.566,3940,8
28.679,-82.566,4050,6
28.679,-82.566,4060,1
28.679,-82.566,4090,31
28.679,-82.566,4120,1
31.706,-83.244,3940,4
31.706,-83.244,4050,7
31.706,-83.244,4060,1
31.706,-83.244,4090,6
26.854,-80.268,3940,4
26.854,-80.268,4050,2
26.854,-80.268,4090,13
26.854,-80.268,4120,2
31.746,-84.72,3940,7
31.746,-84.72,4090,22
28.786,-80.801,3940,2
28.786,-80.801,4090,10
30.928,-83.029,3940,5
30.928,-83.029,4050,9
30.928,-83.029,4060,2
30.928,-83.029,4090,21
30.22,-82.408,3940,3
30.22,-82.408,3950,1
30.22,-82.408,4050,12
30.22,-82.408,4060,7
30.22,-82.408,4090,7
31.97,-82.356,3940,4
31.97,-82.356,4050,2
31.97,-82.356,4090,10
26.994,-80.574,3940,16
26.994,-80.574,4090,43
29.68,-85.215,3940,6
29.68,-85.215,4050,2
29.68,-85.215,4060,2
29.68,-85.215,4090,95
29.68,-85.215,4120,2
28.303,-81.918,3940,2
28.303,-81.918,4050,7
28.303,-81.918,4090,23
26.818,-81.925,3940,3
26.818,-81.925,3950,2
26.818,-81.925,4050,4
26.818,-81.925,4090,17
26.818,-81.925,4120,2
30.019,-82.811,3940,5
30.019,-82.811,4050,4
30.019,-82.811,4060,7
30.019,-82.811,4090,13
30.019,-82.811,4120,1
25.31,-80.393,4090,21
28.276,-82.635,3940,3
28.276,-82.635,4050,1
28.276,-82.635,4090,17
28.276,-82.635,4120,1
29.686,-83.067,3940,4
29.686,-83.067,4090,8
28.276,-82.635,3940,2
28.276,-82.635,4050,2
28.276,-82.635,4090,14
25.491,-80.543,4090,11
25.491,-80.543,4120,3
30.324,-85.005,4050,3
30.324,-85.005,4060,1
30.324,-85.005,4090,24
30.324,-85.005,4120,2
28.8,-82.381,3930,1
28.8,-82.381,3940,2
28.8,-82.381,3950,5
28.8,-82.381,4050,3
28.8,-82.381,4090,18
25.932,-81.657,4050,2
25.932,-81.657,4090,21
25.932,-81.657,4120,2
26.93,-82.033,3940,1
26.93,-82.033,4090,14
27.861,-80.449,4050,4
27.861,-80.449,4090,13
30.379,-82.359,3940,1
30.379,-82.359,3950,2
30.379,-82.359,4050,13
30.379,-82.359,4060,12
30.379,-82.359,4090,44
28.582,-82.187,3940,4
28.582,-82.187,4050,5
28.582,-82.187,4060,2
28.582,-82.187,4090,16
29.097,-82.583,3940,7
29.097,-82.583,3950,4
29.097,-82.583,4050,2
29.097,-82.583,4060,1
24.598,-81.583,4090,21
29.097,-82.583,4090,51
29.097,-82.583,4120,1
27.77,-82.335,3940,1
27.77,-82.335,4060,2
27.77,-82.335,4090,10
26.875,-81.359,3940,1
26.875,-81.359,4090,14
30.537,-85.836,3940,4
30.537,-85.836,4050,3
30.537,-85.836,4060,10
30.537,-85.836,4090,51
27.901,-81.719,3940,2
27.901,-81.719,4050,1
27.901,-81.719,4060,1
27.901,-81.719,4090,13
28.04,-82.509,3940,2
28.04,-82.509,4050,3
28.04,-82.509,4090,11
28.04,-82.509,4120,1
30.964,-85.118,3940,10
30.964,-85.118,4050,4
30.964,-85.118,4060,5
30.964,-85.118,4090,64
30.964,-85.118,4120,3
25.139,-80.934,4090,30
26.946,-81.761,3940,7
26.946,-81.761,4090,26
26.946,-81.761,4120,1
25.619,-80.415,4090,9
25.619,-80.415,4120,1
27.497,-81.6,3940,2
27.497,-81.6,4090,20
27.497,-81.6,4120,1
29.397,-81.808,3940,1
29.397,-81.808,3950,2
29.397,-81.808,4060,3
29.397,-81.808,4090,9
29.397,-81.808,4120,2
26.559,-81.127,4050,1
26.559,-81.127,4090,19
26.559,-81.127,4120,1
28.276,-82.635,3940,2
28.276,-82.635,4050,5
28.276,-82.635,4090,28
29.455,-82.119,3940,5
29.455,-82.119,4050,9
29.455,-82.119,4090,20
30.966,-86.455,3940,4
30.966,-86.455,4090,25
30.966,-86.455,4120,2
30.263,-84.655,3950,5
30.263,-84.655,4050,9
30.263,-84.655,4060,2
30.263,-84.655,4090,39
30.263,-84.655,4120,1
31.611,-83.914,4050,3
31.611,-83.914,4090,6
34.495,-83.542,3940,7
34.495,-83.542,4050,3
34.495,-83.542,4060,1
34.495,-83.542,4090,20
34.495,-83.542,4120,2
33.52,-83.096,3940,2
33.52,-83.096,4050,2
33.52,-83.096,4090,11
32.315,-84.564,3940,12
32.315,-84.564,4050,5
32.315,-84.564,4060,1
32.315,-84.564,4090,22
32.315,-84.564,4120,1
34.386,-85.049,3940,7
34.386,-85.049,4050,1
34.386,-85.049,4060,1
34.386,-85.049,4090,11
34.386,-85.049,4120,1
32.946,-83.648,3940,5
32.946,-83.648,4050,1
32.946,-83.648,4060,2
32.946,-83.648,4090,11
34.764,-84.069,3940,2
34.764,-84.069,4050,1
34.764,-84.069,4090,5
34.764,-84.069,4120,3
32.182,-84.268,4050,2
32.182,-84.268,4060,2
32.182,-84.268,4090,22
34.917,-83.407,3930,1
34.917,-83.407,3940,6
34.917,-83.407,4050,5
34.917,-83.407,4090,5
34.917,-83.407,4120,2
33.538,-85.253,3930,1
33.538,-85.253,3940,5
33.538,-85.253,4050,4
33.538,-85.253,4060,1
33.538,-85.253,4090,7
33.538,-85.253,4120,3
32.378,-83.789,3940,6
32.378,-83.789,4050,1
32.378,-83.789,4090,19
32.378,-83.789,4120,1
34.032,-83.316,3940,3
34.032,-83.316,4090,21
31.291,-84.406,3940,2
31.291,-84.406,4050,1
31.291,-84.406,4060,1
31.291,-84.406,4090,21
32.399,-83.452,4090,13
33.006,-83.991,4050,1
33.006,-83.991,4090,15
32.937,-84.495,3940,5
32.937,-84.495,4050,2
32.937,-84.495,4090,23
34.566,-84.728,3940,1
34.566,-84.728,4050,1
34.566,-84.728,4090,15
34.566,-84.728,4120,5
31.212,-83.257,3940,5
31.212,-83.257,4050,4
31.212,-83.257,4090,21
33.754,-83.174,3940,7
33.754,-83.174,4050,3
33.754,-83.174,4060,2
33.754,-83.174,4090,29
34.055,-84.787,3930,1
34.055,-84.787,3940,1
34.055,-84.787,4060,1
34.055,-84.787,4090,8
34.055,-84.787,4120,1
45.881,-116.112,4050,1
31.912,-83.395,3940,3
31.912,-83.395,4050,4
31.912,-83.395,4060,2
31.912,-83.395,4090,19
34.906,-84.512,4050,4
34.906,-84.512,4090,5
34.906,-84.512,4120,3
47.251,-115.811,3920,1
34.173,-83.838,3940,2
34.173,-83.838,4060,2
34.173,-83.838,4090,12
32.547,-83.746,3940,4
32.547,-83.746,4060,1
32.547,-83.746,4090,11
31.617,-81.627,3940,4
31.617,-81.627,4050,5
31.617,-81.627,4060,1
31.617,-81.627,4090,32
31.06,-81.939,4050,2
31.06,-81.939,4060,3
31.06,-81.939,4090,12
48.582,-116.397,3930,1
48.582,-116.397,4021,1
48.582,-116.397,4050,3
48.582,-116.397,4130,7
32.639,-81.844,3940,1
32.639,-81.844,4050,3
32.639,-81.844,4060,5
32.639,-81.844,4090,17
32.639,-81.844,4120,1
45.812,-115.681,3920,1
45.812,-115.681,4130,6
31.199,-82.23,4050,5
